created_at;Time;E/L;Broker id;Broker name
22.05.2021;14:05:56;L;3243;Broker1
22.05.2021;14:43:59;L;3243;Broker1
22.05.2021;15:03:38;L;3243;Broker1
22.05.2021;15:40:36;L;3243;Broker1
22.05.2021;17:55:21;L;3243;Broker1
22.05.2021;17:59:20;L;3243;Broker1
22.05.2021;18:52:42;L;3243;Broker1
22.05.2021;19:34:24;L;3243;Broker1
22.05.2021;20:00:48;L;3243;Broker1
22.05.2021;20:11:31;L;3243;Broker1
22.05.2021;20:25:55;L;3243;Broker1
22.05.2021;21:41:29;L;3243;Broker1
22.05.2021;21:55:28;L;3243;Broker1
22.05.2021;22:30:37;L;3243;Broker1
22.05.2021;23:07:56;L;3243;Broker1
22.05.2021;23:33:16;L;3243;Broker1
22.05.2021;23:34:12;L;3243;Broker1
24.05.2021;5:25:26;L;3243;Broker1
24.05.2021;6:03:22;L;3243;Broker1
24.05.2021;7:57:19;L;3243;Broker1
24.05.2021;8:19:58;L;3243;Broker1
24.05.2021;12:03:44;L;3243;Broker1
24.05.2021;12:03:50;L;3243;Broker1
24.05.2021;12:04:24;L;3243;Broker1
24.05.2021;12:04:25;L;3243;Broker1
24.05.2021;12:04:36;L;3243;Broker1
24.05.2021;12:04:58;L;3243;Broker1
24.05.2021;12:05:04;L;3243;Broker1
24.05.2021;12:05:11;L;3243;Broker1
24.05.2021;12:05:41;L;3243;Broker1
24.05.2021;12:05:58;L;3243;Broker1
24.05.2021;12:06:01;L;3243;Broker1
24.05.2021;12:06:10;L;3243;Broker1
24.05.2021;12:07:03;L;3243;Broker1
24.05.2021;12:07:06;L;3243;Broker1
24.05.2021;12:07:20;L;3243;Broker1
24.05.2021;12:35:34;L;3243;Broker1
24.05.2021;12:35:41;L;3243;Broker1
24.05.2021;12:35:42;L;3243;Broker1
24.05.2021;12:43:12;L;3243;Broker1
24.05.2021;12:43:13;L;3243;Broker1
24.05.2021;12:43:59;L;3243;Broker1
24.05.2021;12:44:09;L;3243;Broker1
24.05.2021;12:44:24;L;3243;Broker1
24.05.2021;12:44:27;L;3243;Broker1
24.05.2021;12:49:32;L;3243;Broker1
24.05.2021;12:49:32;L;3243;Broker1
24.05.2021;15:32:26;L;3243;Broker1
24.05.2021;15:36:11;L;3243;Broker1
24.05.2021;15:37:57;L;3243;Broker1
24.05.2021;15:41:59;L;3243;Broker1
24.05.2021;15:46:11;L;3243;Broker1
24.05.2021;15:47:10;L;3243;Broker1
24.05.2021;15:50:06;L;3243;Broker1
24.05.2021;16:11:17;L;3243;Broker1
24.05.2021;16:19:22;L;3243;Broker1
24.05.2021;16:20:23;L;3243;Broker1
24.05.2021;16:23:25;L;3243;Broker1
24.05.2021;16:42:53;L;3243;Broker1
24.05.2021;16:59:00;L;3243;Broker1
24.05.2021;17:01:32;L;3243;Broker1
24.05.2021;17:07:45;L;3243;Broker1
24.05.2021;17:27:01;L;3243;Broker1
24.05.2021;17:35:19;L;3243;Broker1
24.05.2021;17:35:50;L;3243;Broker1
24.05.2021;17:36:22;L;3243;Broker1
24.05.2021;17:57:36;L;3243;Broker1
24.05.2021;18:29:25;L;3243;Broker1
24.05.2021;18:42:16;L;3243;Broker1
24.05.2021;18:47:22;L;3243;Broker1
24.05.2021;18:57:24;L;3243;Broker1
24.05.2021;19:16:27;L;3243;Broker1
24.05.2021;19:19:58;L;3243;Broker1
24.05.2021;19:41:06;L;3243;Broker1
24.05.2021;19:45:09;L;3243;Broker1
24.05.2021;19:46:39;L;3243;Broker1
24.05.2021;20:01:07;L;3243;Broker1
24.05.2021;20:09:21;L;3243;Broker1
24.05.2021;20:14:21;L;3243;Broker1
24.05.2021;20:16:29;L;3243;Broker1
24.05.2021;20:16:41;L;3243;Broker1
24.05.2021;20:17:15;L;3243;Broker1
24.05.2021;20:22:10;L;3243;Broker1
24.05.2021;20:24:46;L;3243;Broker1
24.05.2021;20:45:52;L;3243;Broker1
24.05.2021;20:52:45;L;3243;Broker1
24.05.2021;20:55:38;L;3243;Broker1
24.05.2021;20:58:00;L;3243;Broker1
24.05.2021;21:07:00;L;3243;Broker1
24.05.2021;21:08:43;L;3243;Broker1
24.05.2021;21:09:55;L;3243;Broker1
24.05.2021;21:13:24;L;3243;Broker1
24.05.2021;21:21:37;L;3243;Broker1
24.05.2021;22:24:09;L;3243;Broker1
24.05.2021;22:47:37;L;3243;Broker1
24.05.2021;23:49:38;L;3243;Broker1
25.05.2021;1:06:45;L;3243;Broker1
25.05.2021;1:51:58;L;3243;Broker1
25.05.2021;2:25:35;L;3243;Broker1
25.05.2021;2:54:47;L;3243;Broker1
25.05.2021;3:19:05;L;3243;Broker1
25.05.2021;3:24:06;L;3243;Broker1
25.05.2021;4:10:32;L;3243;Broker1
25.05.2021;5:14:09;L;3243;Broker1
25.05.2021;5:24:50;L;3243;Broker1
25.05.2021;5:40:49;L;3243;Broker1
25.05.2021;5:41:41;L;3243;Broker1
25.05.2021;7:00:01;L;3243;Broker1
25.05.2021;7:26:46;L;3243;Broker1
25.05.2021;9:14:33;L;3243;Broker1
25.05.2021;11:42:59;L;3243;Broker1
25.05.2021;12:10:16;L;3243;Broker1
25.05.2021;12:15:43;L;3243;Broker1
25.05.2021;12:17:08;L;3243;Broker1
25.05.2021;12:17:13;L;3243;Broker1
25.05.2021;12:18:57;L;3243;Broker1
25.05.2021;12:41:53;L;3243;Broker1
25.05.2021;12:42:49;L;3243;Broker1
25.05.2021;12:44:26;L;3243;Broker1
25.05.2021;13:07:34;L;3243;Broker1
25.05.2021;13:21:00;L;3243;Broker1
25.05.2021;13:26:14;L;3243;Broker1
25.05.2021;13:26:22;L;3243;Broker1
25.05.2021;13:26:33;L;3243;Broker1
25.05.2021;13:26:44;L;3243;Broker1
25.05.2021;13:42:53;L;3243;Broker1
25.05.2021;14:58:06;L;3243;Broker1
25.05.2021;15:12:15;L;3243;Broker1
25.05.2021;15:21:45;L;3243;Broker1
25.05.2021;15:43:53;L;3243;Broker1
25.05.2021;15:59:43;L;3243;Broker1
25.05.2021;16:00:22;L;3243;Broker1
25.05.2021;16:01:06;L;3243;Broker1
25.05.2021;16:03:18;L;3243;Broker1
25.05.2021;16:06:58;L;3243;Broker1
25.05.2021;16:12:38;L;3243;Broker1
25.05.2021;16:19:49;L;3243;Broker1
25.05.2021;16:30:20;L;3243;Broker1
25.05.2021;16:50:18;L;3243;Broker1
25.05.2021;16:54:47;L;3243;Broker1
25.05.2021;16:57:17;L;3243;Broker1
25.05.2021;18:00:51;L;3243;Broker1
25.05.2021;18:04:34;L;3243;Broker1
25.05.2021;19:29:00;L;3243;Broker1
25.05.2021;19:40:06;L;3243;Broker1
25.05.2021;20:08:34;L;3243;Broker1
25.05.2021;20:30:06;L;3243;Broker1
25.05.2021;21:00:52;L;3243;Broker1
25.05.2021;21:07:58;L;3243;Broker1
25.05.2021;21:14:56;L;3243;Broker1
25.05.2021;21:53:53;L;3243;Broker1
25.05.2021;23:29:19;L;3243;Broker1
26.05.2021;1:00:15;L;3243;Broker1
26.05.2021;1:55:33;L;3243;Broker1
26.05.2021;5:52:15;L;3243;Broker1
26.05.2021;6:10:28;L;3243;Broker1
26.05.2021;9:14:57;L;3243;Broker1
26.05.2021;11:08:00;L;3243;Broker1
26.05.2021;11:33:42;L;3243;Broker1
26.05.2021;12:05:34;L;3243;Broker1
26.05.2021;12:08:01;L;3243;Broker1
26.05.2021;12:08:11;L;3243;Broker1
26.05.2021;12:08:42;L;3243;Broker1
26.05.2021;12:17:58;L;3243;Broker1
26.05.2021;12:22:07;L;3243;Broker1
26.05.2021;12:28:21;L;3243;Broker1
26.05.2021;12:30:26;L;3243;Broker1
26.05.2021;12:34:28;L;3243;Broker1
26.05.2021;12:37:31;L;3243;Broker1
26.05.2021;12:42:06;L;3243;Broker1
26.05.2021;12:42:08;L;3243;Broker1
26.05.2021;12:42:14;L;3243;Broker1
26.05.2021;12:43:10;L;3243;Broker1
26.05.2021;12:43:30;L;3243;Broker1
26.05.2021;12:44:02;L;3243;Broker1
26.05.2021;12:44:26;L;3243;Broker1
26.05.2021;12:45:09;L;3243;Broker1
26.05.2021;12:46:57;L;3243;Broker1
26.05.2021;12:47:48;L;3243;Broker1
26.05.2021;12:47:52;L;3243;Broker1
26.05.2021;12:49:43;L;3243;Broker1
26.05.2021;14:14:20;L;3243;Broker1
26.05.2021;14:55:35;L;3243;Broker1
26.05.2021;15:02:56;L;3243;Broker1
26.05.2021;15:05:13;L;3243;Broker1
26.05.2021;15:16:54;L;3243;Broker1
26.05.2021;15:28:15;L;3243;Broker1
26.05.2021;15:41:09;L;3243;Broker1
26.05.2021;15:51:15;L;3243;Broker1
26.05.2021;16:01:56;L;3243;Broker1
26.05.2021;16:34:21;L;3243;Broker1
26.05.2021;17:02:52;L;3243;Broker1
26.05.2021;17:08:46;L;3243;Broker1
26.05.2021;17:30:41;L;3243;Broker1
26.05.2021;18:34:46;L;3243;Broker1
26.05.2021;18:36:34;L;3243;Broker1
26.05.2021;19:46:35;L;3243;Broker1
26.05.2021;20:39:13;L;3243;Broker1
26.05.2021;21:11:09;L;3243;Broker1
26.05.2021;21:12:31;L;3243;Broker1
26.05.2021;22:57:27;L;3243;Broker1
26.05.2021;23:20:19;L;3243;Broker1
26.05.2021;23:26:53;L;3243;Broker1
27.05.2021;1:03:50;L;3243;Broker1
27.05.2021;1:55:20;L;3243;Broker1
27.05.2021;3:56:08;L;3243;Broker1
27.05.2021;12:01:48;L;3243;Broker1
27.05.2021;12:04:21;L;3243;Broker1
27.05.2021;12:04:46;L;3243;Broker1
27.05.2021;12:08:54;L;3243;Broker1
27.05.2021;12:18:23;L;3243;Broker1
27.05.2021;12:18:29;L;3243;Broker1
27.05.2021;12:18:52;L;3243;Broker1
27.05.2021;12:18:54;L;3243;Broker1
27.05.2021;12:18:58;L;3243;Broker1
27.05.2021;12:19:01;L;3243;Broker1
27.05.2021;12:19:04;L;3243;Broker1
27.05.2021;12:19:11;L;3243;Broker1
27.05.2021;12:19:19;L;3243;Broker1
27.05.2021;12:20:15;L;3243;Broker1
27.05.2021;12:24:54;L;3243;Broker1
27.05.2021;12:24:54;L;3243;Broker1
27.05.2021;12:25:00;L;3243;Broker1
27.05.2021;12:25:00;L;3243;Broker1
27.05.2021;12:25:08;L;3243;Broker1
27.05.2021;12:25:08;L;3243;Broker1
27.05.2021;12:25:15;L;3243;Broker1
27.05.2021;12:25:21;L;3243;Broker1
27.05.2021;12:25:28;L;3243;Broker1
27.05.2021;17:37:27;L;3243;Broker1
27.05.2021;18:44:39;L;3243;Broker1
27.05.2021;19:05:55;L;3243;Broker1
27.05.2021;20:07:01;L;3243;Broker1
27.05.2021;20:48:55;L;3243;Broker1
27.05.2021;21:17:56;L;3243;Broker1
27.05.2021;21:50:04;L;3243;Broker1
27.05.2021;22:25:56;L;3243;Broker1
27.05.2021;22:27:14;L;3243;Broker1
27.05.2021;22:59:22;L;3243;Broker1
27.05.2021;23:21:03;L;3243;Broker1
28.05.2021;0:49:50;L;3243;Broker1
28.05.2021;6:39:39;L;3243;Broker1
28.05.2021;9:10:03;L;3243;Broker1
28.05.2021;9:11:00;L;3243;Broker1
28.05.2021;9:19:13;L;3243;Broker1
28.05.2021;10:07:42;L;3243;Broker1
28.05.2021;10:12:06;L;3243;Broker1
28.05.2021;11:00:58;L;3243;Broker1
28.05.2021;11:01:34;L;3243;Broker1
28.05.2021;11:20:36;L;3243;Broker1
28.05.2021;11:32:12;L;3243;Broker1
28.05.2021;11:38:50;L;3243;Broker1
28.05.2021;11:40:15;L;3243;Broker1
28.05.2021;12:04:58;L;3243;Broker1
28.05.2021;12:05:03;L;3243;Broker1
28.05.2021;12:05:39;L;3243;Broker1
28.05.2021;13:54:07;L;3243;Broker1
28.05.2021;14:23:03;L;3243;Broker1
28.05.2021;16:02:31;L;3243;Broker1
28.05.2021;16:07:55;L;3243;Broker1
28.05.2021;16:08:17;L;3243;Broker1
28.05.2021;16:10:06;L;3243;Broker1
28.05.2021;16:11:03;L;3243;Broker1
28.05.2021;16:15:41;L;3243;Broker1
28.05.2021;16:26:31;L;3243;Broker1
28.05.2021;16:27:10;L;3243;Broker1
28.05.2021;16:35:45;L;3243;Broker1
28.05.2021;16:41:46;L;3243;Broker1
28.05.2021;16:43:40;L;3243;Broker1
28.05.2021;16:44:13;L;3243;Broker1
28.05.2021;16:45:11;L;3243;Broker1
28.05.2021;16:46:52;L;3243;Broker1
28.05.2021;16:53:32;L;3243;Broker1
28.05.2021;17:13:50;L;3243;Broker1
28.05.2021;17:19:57;L;3243;Broker1
28.05.2021;17:23:29;L;3243;Broker1
28.05.2021;17:25:15;L;3243;Broker1
28.05.2021;17:25:51;L;3243;Broker1
28.05.2021;17:32:01;L;3243;Broker1
28.05.2021;18:46:05;L;3243;Broker1
28.05.2021;19:26:44;L;3243;Broker1
28.05.2021;22:00:19;L;3243;Broker1
29.05.2021;0:04:03;L;3243;Broker1
29.05.2021;1:03:07;L;3243;Broker1
29.05.2021;2:12:03;L;3243;Broker1
29.05.2021;2:38:09;L;3243;Broker1
30.05.2021;17:03:15;L;3243;Broker1
31.05.2021;10:35:23;L;3243;Broker1
31.05.2021;11:16:12;L;3243;Broker1
31.05.2021;11:58:02;L;3243;Broker1
31.05.2021;12:37:19;L;3243;Broker1
31.05.2021;12:43:36;L;3243;Broker1
31.05.2021;13:01:09;L;3243;Broker1
31.05.2021;16:37:25;L;3243;Broker1
31.05.2021;16:54:59;L;3243;Broker1
31.05.2021;17:12:30;L;3243;Broker1
31.05.2021;17:48:52;L;3243;Broker1
31.05.2021;18:44:43;L;3243;Broker1
31.05.2021;18:45:13;L;3243;Broker1
31.05.2021;18:59:48;L;3243;Broker1
31.05.2021;19:01:40;L;3243;Broker1
31.05.2021;21:27:03;L;3243;Broker1
31.05.2021;22:22:39;L;3243;Broker1
01.06.2021;1:06:44;L;3243;Broker1
01.06.2021;2:33:40;L;3243;Broker1
01.06.2021;4:43:16;L;3243;Broker1
01.06.2021;5:23:43;L;3243;Broker1
01.06.2021;10:43:54;L;3243;Broker1
01.06.2021;11:20:41;L;3243;Broker1
01.06.2021;11:44:26;L;3243;Broker1
01.06.2021;12:04:34;L;3243;Broker1
01.06.2021;12:44:44;L;3243;Broker1
01.06.2021;12:46:10;L;3243;Broker1
01.06.2021;12:50:04;L;3243;Broker1
01.06.2021;12:52:29;L;3243;Broker1
01.06.2021;13:08:58;L;3243;Broker1
01.06.2021;13:16:11;L;3243;Broker1
01.06.2021;13:17:45;L;3243;Broker1
01.06.2021;13:27:32;L;3243;Broker1
01.06.2021;13:32:07;L;3243;Broker1
01.06.2021;14:46:18;L;3243;Broker1
01.06.2021;14:50:18;L;3243;Broker1
01.06.2021;14:59:44;L;3243;Broker1
01.06.2021;15:55:35;L;3243;Broker1
01.06.2021;15:56:23;L;3243;Broker1
01.06.2021;16:02:26;L;3243;Broker1
01.06.2021;16:09:36;L;3243;Broker1
01.06.2021;16:23:33;L;3243;Broker1
01.06.2021;16:24:16;L;3243;Broker1
01.06.2021;17:20:06;L;3243;Broker1
01.06.2021;17:34:34;L;3243;Broker1
01.06.2021;17:37:57;L;3243;Broker1
01.06.2021;17:49:43;L;3243;Broker1
01.06.2021;18:05:06;L;3243;Broker1
01.06.2021;18:10:55;L;3243;Broker1
01.06.2021;18:25:48;L;3243;Broker1
01.06.2021;18:45:43;L;3243;Broker1
01.06.2021;19:02:04;L;3243;Broker1
01.06.2021;19:03:47;L;3243;Broker1
01.06.2021;19:05:58;L;3243;Broker1
01.06.2021;19:09:47;L;3243;Broker1
01.06.2021;19:18:34;L;3243;Broker1
01.06.2021;19:46:18;L;3243;Broker1
01.06.2021;19:52:23;L;3243;Broker1
01.06.2021;20:37:42;L;3243;Broker1
01.06.2021;20:39:55;L;3243;Broker1
01.06.2021;22:56:58;L;3243;Broker1
02.06.2021;14:28:43;E;3243;Broker1
02.06.2021;12:57:33;E;3243;Broker1
02.06.2021;12:40:41;E;3243;Broker1
02.06.2021;1:46:16;E;3243;Broker1
01.06.2021;23:50:18;E;3243;Broker1
01.06.2021;23:15:42;E;3243;Broker1
01.06.2021;22:40:16;E;3243;Broker1
01.06.2021;14:31:27;E;3243;Broker1
01.06.2021;13:28:25;E;3243;Broker1
01.06.2021;13:08:56;E;3243;Broker1
01.06.2021;13:06:47;E;3243;Broker1
01.06.2021;13:05:13;E;3243;Broker1
01.06.2021;12:08:23;E;3243;Broker1
01.06.2021;11:34:55;E;3243;Broker1
01.06.2021;5:14:09;E;3243;Broker1
31.05.2021;20:39:34;E;3243;Broker1
31.05.2021;20:09:59;E;3243;Broker1
31.05.2021;19:30:59;E;3243;Broker1
31.05.2021;18:37:05;E;3243;Broker1
31.05.2021;18:26:20;E;3243;Broker1
31.05.2021;18:12:25;E;3243;Broker1
31.05.2021;14:38:51;E;3243;Broker1
31.05.2021;14:33:29;E;3243;Broker1
31.05.2021;1:00:23;E;3243;Broker1
31.05.2021;0:00:31;E;3243;Broker1
29.05.2021;17:52:58;E;3243;Broker1
29.05.2021;15:15:41;E;3243;Broker1
29.05.2021;14:03:23;E;3243;Broker1
29.05.2021;3:32:17;E;3243;Broker1
29.05.2021;0:40:19;E;3243;Broker1
28.05.2021;20:46:44;E;3243;Broker1
28.05.2021;20:38:31;E;3243;Broker1
28.05.2021;17:54:26;E;3243;Broker1
28.05.2021;17:02:53;E;3243;Broker1
28.05.2021;16:15:57;E;3243;Broker1
28.05.2021;16:03:57;E;3243;Broker1
28.05.2021;14:03:46;E;3243;Broker1
28.05.2021;12:20:24;E;3243;Broker1
28.05.2021;2:40:51;E;3243;Broker1
28.05.2021;0:25:44;E;3243;Broker1
27.05.2021;20:39:33;E;3243;Broker1
27.05.2021;16:21:47;E;3243;Broker1
27.05.2021;12:25:13;E;3243;Broker1
27.05.2021;12:19:08;E;3243;Broker1
27.05.2021;12:04:09;E;3243;Broker1
27.05.2021;11:31:38;E;3243;Broker1
27.05.2021;10:12:09;E;3243;Broker1
27.05.2021;4:00:04;E;3243;Broker1
26.05.2021;20:57:00;E;3243;Broker1
26.05.2021;19:29:24;E;3243;Broker1
26.05.2021;19:01:42;E;3243;Broker1
26.05.2021;18:52:22;E;3243;Broker1
26.05.2021;18:22:56;E;3243;Broker1
26.05.2021;18:21:08;E;3243;Broker1
26.05.2021;16:16:29;E;3243;Broker1
26.05.2021;15:05:31;E;3243;Broker1
26.05.2021;15:02:20;E;3243;Broker1
26.05.2021;14:49:11;E;3243;Broker1
26.05.2021;13:24:34;E;3243;Broker1
26.05.2021;12:46:24;E;3243;Broker1
26.05.2021;12:12:51;E;3243;Broker1
26.05.2021;12:12:33;E;3243;Broker1
26.05.2021;12:08:26;E;3243;Broker1
26.05.2021;12:05:04;E;3243;Broker1
26.05.2021;12:04:39;E;3243;Broker1
26.05.2021;4:43:34;E;3243;Broker1
26.05.2021;1:45:58;E;3243;Broker1
25.05.2021;21:51:16;E;3243;Broker1
25.05.2021;21:42:52;E;3243;Broker1
25.05.2021;21:40:06;E;3243;Broker1
25.05.2021;19:19:20;E;3243;Broker1
25.05.2021;16:34:50;E;3243;Broker1
25.05.2021;15:55:31;E;3243;Broker1
25.05.2021;13:26:53;E;3243;Broker1
25.05.2021;13:26:35;E;3243;Broker1
25.05.2021;13:24:05;E;3243;Broker1
25.05.2021;13:05:05;E;3243;Broker1
25.05.2021;12:58:13;E;3243;Broker1
25.05.2021;12:44:45;E;3243;Broker1
25.05.2021;12:18:17;E;3243;Broker1
25.05.2021;9:58:42;E;3243;Broker1
25.05.2021;6:48:23;E;3243;Broker1
25.05.2021;5:11:27;E;3243;Broker1
25.05.2021;4:14:51;E;3243;Broker1
25.05.2021;0:40:06;E;3243;Broker1
24.05.2021;22:59:12;E;3243;Broker1
24.05.2021;21:30:43;E;3243;Broker1
24.05.2021;19:27:28;E;3243;Broker1
24.05.2021;16:29:13;E;3243;Broker1
24.05.2021;16:06:25;E;3243;Broker1
24.05.2021;15:48:13;E;3243;Broker1
24.05.2021;15:42:35;E;3243;Broker1
24.05.2021;15:39:45;E;3243;Broker1
24.05.2021;15:37:00;E;3243;Broker1
24.05.2021;15:04:51;E;3243;Broker1
24.05.2021;14:49:54;E;3243;Broker1
24.05.2021;14:39:48;E;3243;Broker1
24.05.2021;12:06:16;E;3243;Broker1
24.05.2021;12:05:17;E;3243;Broker1
24.05.2021;11:57:52;E;3243;Broker1
24.05.2021;9:14:49;E;3243;Broker1
22.05.2021;20:15:51;E;3243;Broker1
22.05.2021;16:57:19;E;3243;Broker1
22.05.2021;13:38:34;E;3243;Broker1
22.05.2021;12:55:01;E;3243;Broker1
22.05.2021;12:13:05;E;3243;Broker1
22.05.2021;7:32:02;E;3243;Broker1
22.05.2021;4:38:12;E;3243;Broker1
22.05.2021;0:21:05;E;3243;Broker1
21.05.2021;21:21:00;E;3243;Broker1
21.05.2021;16:13:17;E;3243;Broker1
21.05.2021;15:36:09;E;3243;Broker1
21.05.2021;14:32:03;E;3243;Broker1
21.05.2021;13:09:52;E;3243;Broker1
21.05.2021;10:27:24;E;3243;Broker1
21.05.2021;7:49:46;E;3243;Broker1
21.05.2021;5:51:15;E;3243;Broker1
21.05.2021;4:35:08;E;3243;Broker1
20.05.2021;21:54:50;E;3243;Broker1
20.05.2021;15:26:08;E;3243;Broker1
20.05.2021;15:24:28;E;3243;Broker1
20.05.2021;15:12:17;E;3243;Broker1
20.05.2021;15:02:42;E;3243;Broker1
20.05.2021;14:49:53;E;3243;Broker1
20.05.2021;14:18:28;E;3243;Broker1
20.05.2021;14:08:30;E;3243;Broker1
20.05.2021;13:42:03;E;3243;Broker1
20.05.2021;13:10:29;E;3243;Broker1
20.05.2021;12:30:28;E;3243;Broker1
20.05.2021;6:20:19;E;3243;Broker1
20.05.2021;6:04:02;E;3243;Broker1
20.05.2021;5:07:19;E;3243;Broker1
20.05.2021;1:33:13;E;3243;Broker1
20.05.2021;1:33:04;E;3243;Broker1
20.05.2021;0:52:24;E;3243;Broker1
19.05.2021;20:14:28;E;3243;Broker1
19.05.2021;15:40:47;E;3243;Broker1
19.05.2021;15:28:52;E;3243;Broker1
19.05.2021;15:27:22;E;3243;Broker1
19.05.2021;15:20:20;E;3243;Broker1
19.05.2021;15:19:36;E;3243;Broker1
19.05.2021;14:29:14;E;3243;Broker1
19.05.2021;14:06:54;E;3243;Broker1
19.05.2021;14:03:49;E;3243;Broker1
19.05.2021;13:54:57;E;3243;Broker1
19.05.2021;13:40:40;E;3243;Broker1
19.05.2021;13:34:33;E;3243;Broker1
19.05.2021;13:11:24;E;3243;Broker1
19.05.2021;13:10:27;E;3243;Broker1
19.05.2021;13:07:42;E;3243;Broker1
19.05.2021;13:05:49;E;3243;Broker1
19.05.2021;13:05:35;E;3243;Broker1
19.05.2021;12:14:20;E;3243;Broker1
19.05.2021;12:14:07;E;3243;Broker1
19.05.2021;12:02:00;E;3243;Broker1
19.05.2021;11:39:53;E;3243;Broker1
19.05.2021;3:22:34;E;3243;Broker1
19.05.2021;0:29:39;E;3243;Broker1
18.05.2021;17:10:36;E;3243;Broker1
18.05.2021;15:04:05;E;3243;Broker1
18.05.2021;14:57:15;E;3243;Broker1
18.05.2021;14:54:08;E;3243;Broker1
18.05.2021;14:51:35;E;3243;Broker1
18.05.2021;14:21:13;E;3243;Broker1
18.05.2021;14:01:48;E;3243;Broker1
18.05.2021;14:00:51;E;3243;Broker1
18.05.2021;13:38:25;E;3243;Broker1
18.05.2021;12:36:44;E;3243;Broker1
18.05.2021;12:36:43;E;3243;Broker1
18.05.2021;12:25:12;E;3243;Broker1
18.05.2021;2:23:01;E;3243;Broker1
17.05.2021;21:46:05;E;3243;Broker1
17.05.2021;20:45:55;E;3243;Broker1
17.05.2021;15:20:41;E;3243;Broker1
17.05.2021;13:46:15;E;3243;Broker1
17.05.2021;13:40:56;E;3243;Broker1
17.05.2021;13:15:09;E;3243;Broker1
17.05.2021;13:13:23;E;3243;Broker1
17.05.2021;12:20:36;E;3243;Broker1
17.05.2021;11:16:34;E;3243;Broker1
17.05.2021;11:16:13;E;3243;Broker1
17.05.2021;7:48:04;E;3243;Broker1
17.05.2021;4:32:06;E;3243;Broker1
15.05.2021;12:30:46;E;3243;Broker1
15.05.2021;11:26:00;E;3243;Broker1
15.05.2021;11:20:55;E;3243;Broker1
15.05.2021;10:18:24;E;3243;Broker1
15.05.2021;4:24:46;E;3243;Broker1
15.05.2021;1:31:45;E;3243;Broker1
15.05.2021;1:16:22;E;3243;Broker1
14.05.2021;21:27:36;E;3243;Broker1
14.05.2021;17:29:00;E;3243;Broker1
14.05.2021;13:35:48;E;3243;Broker1
14.05.2021;13:31:37;E;3243;Broker1
14.05.2021;13:16:00;E;3243;Broker1
14.05.2021;13:06:18;E;3243;Broker1
14.05.2021;12:50:28;E;3243;Broker1
13.05.2021;16:49:51;E;3243;Broker1
13.05.2021;16:43:56;E;3243;Broker1
13.05.2021;16:43:26;E;3243;Broker1
13.05.2021;15:50:11;E;3243;Broker1
13.05.2021;15:46:13;E;3243;Broker1
13.05.2021;15:05:53;E;3243;Broker1
13.05.2021;14:52:36;E;3243;Broker1
13.05.2021;14:33:01;E;3243;Broker1
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
